symbol,ZSTAT,P
OBP2B,-0.51183,0.69561
BCL2,-0.51182,0.69561
KCNA4,-0.51204,0.69569
ZNF45,-0.51213,0.69572
SELE,-0.51226,0.69577
TMEM239,-0.51229,0.69577
CRYGS,-0.51252,0.69586
RAB38,-0.51258,0.69588
USP29,-0.51263,0.69589
ZNF737,-0.51267,0.69591
ARAP2,-0.51272,0.69593
EVL,-0.51284,0.69597
PLEK2,-0.513,0.69602
EPHA4,-0.51314,0.69607
ATP2A3,-0.51356,0.69622
VPS4B,-0.51367,0.69626
TPPP2,-0.51388,0.69633
ABHD16A,-0.51396,0.69636
SLCO1B1,-0.51407,0.6964
C5orf34,-0.51419,0.69644
PSD2,-0.51431,0.69648
RPS11,-0.51476,0.69664
PDE4D,-0.51482,0.69666
IL17REL,-0.51484,0.69667
TNIK,-0.51495,0.69671
CADM1,-0.51518,0.69678
PMPCA,-0.51542,0.69687
BDKRB2,-0.51587,0.69703
THNSL2,-0.51621,0.69715
PDE10A,-0.5166,0.69728
IFNGR1,-0.51663,0.69729
ANGEL1,-0.51678,0.69735
ZSCAN25,-0.51689,0.69738
GFRA1,-0.51702,0.69743
LOC729159,-0.51747,0.69759
CD300LD,-0.51772,0.69767
GPR179,-0.51781,0.6977
RARA,-0.51785,0.69772
KCNJ12,-0.51793,0.69775
CDNF,-0.51832,0.69788
C8orf34,-0.51861,0.69798
OR6N2,-0.51871,0.69802
SAAL1,-0.51883,0.69806
POLN,-0.51892,0.69809
ATP6V1G2,-0.51899,0.69812
LTA,-0.51899,0.69812
PDZK1,-0.51903,0.69813
ABHD3,-0.5193,0.69822
TSHZ1,-0.51946,0.69828
TAS2R20,-0.51959,0.69833
FAM195B,-0.51989,0.69843
FEZ1,-0.51992,0.69844
INSL3,-0.51997,0.69846
TMEM184C,-0.52022,0.69855
EDARADD,-0.52032,0.69858
OTUD1,-0.52036,0.69859
BYSL,-0.52037,0.6986
ZCCHC7,-0.52061,0.69868
CCL20,-0.5206,0.69868
AIF1L,-0.52067,0.6987
NCBP2,-0.52068,0.69871
DHX29,-0.52076,0.69873
SLC20A2,-0.52079,0.69874
ZNF438,-0.52112,0.69886
CYP11A1,-0.52139,0.69895
SRD5A1,-0.5223,0.69927
P4HB,-0.52236,0.69929
MARVELD3,-0.52262,0.69938
L3MBTL3,-0.52273,0.69942
MPPE1,-0.5229,0.69948
AP1S3,-0.52303,0.69952
MYL6,-0.52327,0.69961
PYGL,-0.52336,0.69964
BRCA1,-0.52337,0.69964
C9orf106,-0.52339,0.69965
ADAMTS14,-0.52347,0.69967
CCDC88C,-0.52355,0.69971
ZNF430,-0.52364,0.69974
CCDC8,-0.52376,0.69978
PPM1G,-0.52377,0.69978
ZNF333,-0.52388,0.69982
PLEK,-0.52422,0.69994
TAF2,-0.52427,0.69995
VWA2,-0.52445,0.70002
PKNOX1,-0.52454,0.70005
ACOT7,-0.52464,0.70008
HARS,-0.52463,0.70008
APEX1,-0.52469,0.7001
RRS1,-0.52483,0.70015
ASB17,-0.52493,0.70018
DMXL2,-0.52505,0.70023
OLAH,-0.52517,0.70027
COG2,-0.52538,0.70034
ADHFE1,-0.52544,0.70036
MESP2,-0.52557,0.70041
FANCA,-0.52565,0.70044
OR11H6,-0.52569,0.70045
LOC403312,-0.52573,0.70046
LOC101928892,-0.52601,0.70056
METTL22,-0.52644,0.70071
NHEJ1,-0.52647,0.70072
TRNP1,-0.52659,0.70076
COMMD2,-0.52735,0.70102
PDSS1,-0.52807,0.70128
OR6N1,-0.52812,0.70129
LCE1D,-0.52831,0.70136
PDK2,-0.52866,0.70148
KRTAP24-1,-0.52886,0.70155
SETD3,-0.52894,0.70158
SLC11A2,-0.52914,0.70165
APBB2,-0.52966,0.70183
SESTD1,-0.52984,0.70189
TMEM8B,-0.52992,0.70192
NPRL3,-0.53007,0.70197
CLEC4C,-0.53028,0.70204
PSTPIP2,-0.53034,0.70206
POLR2C,-0.53055,0.70213
UPF2,-0.53057,0.70214
CORO1A,-0.53114,0.70234
TLR1,-0.53138,0.70242
FAM65A,-0.53147,0.70245
ZC3H12A,-0.53216,0.70269
FGF4,-0.53275,0.7029
RNASE2,-0.53305,0.703
PLA2G4C,-0.53354,0.70317
TMEM59L,-0.53369,0.70322
DUOX1,-0.53379,0.70326
NLRP2,-0.534,0.70333
RNPEP,-0.53401,0.70333
PPP1R27,-0.53423,0.70341
RFX8,-0.53442,0.70348
MTPAP,-0.53443,0.70348
CDK2,-0.53479,0.7036
ATF5,-0.53492,0.70365
APPL1,-0.53519,0.70374
USP43,-0.53547,0.70384
SHCBP1,-0.536,0.70402
ATP5L,-0.53604,0.70404
ARMC5,-0.53627,0.70411
TEAD2,-0.53635,0.70414
NPY1R,-0.5366,0.70423
INPP5E,-0.53685,0.70431
LTV1,-0.53711,0.7044
LRRC56,-0.53746,0.70453
HPSE2,-0.53755,0.70456
ERG,-0.53755,0.70456
SRFBP1,-0.53762,0.70458
CYP27A1,-0.53792,0.70469
LOC101927260,-0.53808,0.70474
KIAA0232,-0.53812,0.70475
ZDHHC23,-0.53817,0.70477
SS18L2,-0.53838,0.70484
GUCD1,-0.53837,0.70484
STXBP5L,-0.53841,0.70485
METTL24,-0.53842,0.70485
MGAM,-0.53857,0.70491
SH3BGRL3,-0.53869,0.70495
PDIA4,-0.53893,0.70503
NGEF,-0.53909,0.70509
CNRIP1,-0.53919,0.70512
KLF3,-0.53938,0.70519
ENAM,-0.53943,0.70521
CCDC146,-0.53957,0.70525
GBGT1,-0.53987,0.70536
KIRREL3,-0.53999,0.7054
CLRN1,-0.54004,0.70541
ZNF808,-0.54007,0.70543
LOC100996701,-0.54017,0.70546
ABCD4,-0.54023,0.70548
RECQL,-0.54059,0.7056
SNAPC4,-0.54136,0.70587
ADAP2,-0.54144,0.7059
XIRP1,-0.54152,0.70592
TTLL9,-0.54167,0.70598
KIAA0368,-0.54188,0.70605
CHST2,-0.54214,0.70614
TGM2,-0.54222,0.70617
KCTD16,-0.54231,0.7062
MTFR2,-0.54242,0.70624
CDC37L1,-0.54246,0.70625
VDAC3,-0.54285,0.70638
RAB11FIP1,-0.54285,0.70638
KCTD7,-0.5433,0.70654
BRF2,-0.54368,0.70667
ERICH5,-0.54383,0.70672
CLEC10A,-0.54386,0.70673
MMP14,-0.54431,0.70689
TMEM87A,-0.54435,0.7069
CCER2,-0.54461,0.70699
BCR,-0.54477,0.70704
LMBR1,-0.54476,0.70704
SAMD9L,-0.54478,0.70705
PRTFDC1,-0.5453,0.70723
TOX4,-0.54535,0.70724
VCP,-0.54557,0.70732
SMYD1,-0.54556,0.70732
KRTAP10-12,-0.54573,0.70737
EDAR,-0.54577,0.70739
ERGIC2,-0.54591,0.70744
SPX,-0.54593,0.70744
AURKAIP1,-0.54615,0.70752
DMRTA2,-0.5462,0.70754
DEC1,-0.5463,0.70757
NHLH2,-0.54682,0.70775
MSMB,-0.54694,0.70779
CALD1,-0.54696,0.7078
ERCC6-PGBD3,-0.54713,0.70786
ADAMTS5,-0.54725,0.7079
SERPINB10,-0.54726,0.7079
SKIV2L,-0.54763,0.70803
MMRN2,-0.548,0.70815
DUSP27,-0.54809,0.70819
ZBED4,-0.54822,0.70823
MTRNR2L9,-0.54823,0.70823
UGT8,-0.54826,0.70824
PRDM8,-0.54827,0.70825
EFEMP2,-0.54831,0.70826
HMGB1,-0.54863,0.70837
CASR,-0.54868,0.70839
TRIM7,-0.54891,0.70847
IDH2,-0.54936,0.70862
C11orf63,-0.54939,0.70863
MARCH5,-0.54958,0.7087
BMS1,-0.54985,0.70879
RPS6KA4,-0.54986,0.70879
PLCB3,-0.54991,0.70881
NECAB1,-0.55002,0.70885
PARK7,-0.55011,0.70888
CSTF1,-0.55012,0.70888
CLDN16,-0.55014,0.70889
CCL1,-0.55035,0.70896
ERVV-2,-0.55047,0.709
CAPN13,-0.55046,0.709
PEF1,-0.55049,0.70901
C20orf141,-0.55051,0.70902
LRP12,-0.55051,0.70902
RPAP3,-0.55091,0.70915
PLEKHH3,-0.55102,0.70919
ATP11AUN,-0.55118,0.70925
SLC17A8,-0.55132,0.70929
MLKL,-0.55149,0.70935
OSBPL2,-0.55156,0.70937
KRTCAP3,-0.55169,0.70942
KLK3,-0.55186,0.70948
HHEX,-0.55195,0.70951
BRD1,-0.55195,0.70951
OR10AG1,-0.55197,0.70952
PROL1,-0.55198,0.70952
ZCCHC8,-0.55208,0.70955
TGFB1,-0.55214,0.70957
ALG6,-0.55223,0.7096
MED25,-0.55241,0.70966
CCNL2,-0.55253,0.70971
ARPC5L,-0.55254,0.70971
GNAL,-0.55263,0.70974
ADGRB1,-0.55271,0.70977
DUT,-0.55291,0.70984
IRF2BP2,-0.55293,0.70984
ZMAT4,-0.55313,0.70991
SGTB,-0.55358,0.71007
ZFYVE16,-0.5538,0.71014
DUSP2,-0.55382,0.71015
ITPK1,-0.55398,0.7102
NBL1,-0.55406,0.71023
SVOPL,-0.55438,0.71034
LOC101929747,-0.55471,0.71045
LAMC3,-0.55488,0.71051
FRMD3,-0.55503,0.71056
ARHGEF38,-0.55506,0.71057
NHSL1,-0.55531,0.71066
GID4,-0.55537,0.71068
RITA1,-0.55609,0.71092
FLG2,-0.55612,0.71093
CRYGD,-0.55617,0.71095
CCND3,-0.55616,0.71095
ST8SIA3,-0.55644,0.71105
HPDL,-0.55658,0.71109
IQCB1,-0.55672,0.71114
SH3TC2,-0.55702,0.71124
SMARCB1,-0.55716,0.71129
ACTR3B,-0.55739,0.71137
SLC22A23,-0.55743,0.71138
TMEM229B,-0.55758,0.71144
LIG4,-0.55767,0.71146
KCNJ1,-0.55815,0.71163
MESP1,-0.55847,0.71174
VWCE,-0.55847,0.71174
A2ML1,-0.55848,0.71174
ARMC1,-0.55893,0.71189
HOXD8,-0.55943,0.71206
TAS1R1,-0.56025,0.71234
ABCA10,-0.56025,0.71235
RBM19,-0.56031,0.71236
CACNA1B,-0.56043,0.71241
EME2,-0.56061,0.71247
CRYZ,-0.56085,0.71255
UBIAD1,-0.56128,0.7127
MRPL17,-0.56144,0.71275
TOMM20L,-0.56146,0.71276
KPNA3,-0.56148,0.71276
PPFIA1,-0.56151,0.71277
LDHB,-0.56184,0.71289
GATAD1,-0.56218,0.713
E2F6,-0.56216,0.713
TUBB2B,-0.56226,0.71303
SERPINB4,-0.56246,0.7131
PIEZO2,-0.56263,0.71316
VKORC1L1,-0.56295,0.71327
CYP39A1,-0.56303,0.71329
PSCA,-0.56349,0.71345
RNASEH2B,-0.56349,0.71345
KHDRBS1,-0.56374,0.71353
SNRNP48,-0.56377,0.71355
CFHR3,-0.56422,0.7137
METTL8,-0.56424,0.7137
SCRN3,-0.56424,0.7137
KAT2A,-0.56429,0.71372
MYO10,-0.56438,0.71375
BCDIN3D,-0.5645,0.71379
PAX8,-0.56462,0.71383
TMPO,-0.56497,0.71395
LGALS3,-0.56531,0.71407
IMMP1L,-0.56534,0.71408
CENPU,-0.56564,0.71418
WSCD2,-0.56587,0.71426
CYP27B1,-0.56591,0.71427
C9orf24,-0.56595,0.71429
PLEKHB2,-0.56608,0.71433
EPHA10,-0.56648,0.71447
SLC6A1,-0.56686,0.71459
FLVCR1,-0.56687,0.7146
FZD1,-0.56748,0.7148
KRTAP5-10,-0.56761,0.71485
MYH6,-0.5676,0.71485
C17orf50,-0.56778,0.71491
CCNO,-0.56793,0.71496
DEFB125,-0.56796,0.71497
SLC28A1,-0.56798,0.71498
SPRR2E,-0.568,0.71498
POSTN,-0.56811,0.71502
TTC13,-0.56853,0.71516
DCTN4,-0.56856,0.71517
TAS2R50,-0.56863,0.7152
TIFAB,-0.56863,0.7152
HLA-DOA,-0.569,0.71532
ABHD1,-0.56924,0.7154
CPLX1,-0.56928,0.71542
PAN3,-0.56945,0.71547
PLA2G4F,-0.56978,0.71559
BOLL,-0.57111,0.71604
NAE1,-0.57137,0.71612
FGG,-0.57285,0.71663
OXSR1,-0.57298,0.71667
NRG1,-0.57328,0.71677
PCCB,-0.57327,0.71677
GGA3,-0.57345,0.71683
RSL1D1,-0.57365,0.7169
C1orf185,-0.57367,0.7169
RAD9B,-0.57375,0.71693
CHAC2,-0.57391,0.71699
HEPN1,-0.57406,0.71704
DNAJC17,-0.57415,0.71707
LSM8,-0.5742,0.71708
NDRG3,-0.57425,0.7171
KRT222,-0.57472,0.71726
CARD14,-0.57474,0.71727
PAN2,-0.57488,0.71731
ALG12,-0.57502,0.71736
TC2N,-0.57538,0.71748
EIF4G3,-0.57544,0.7175
TKFC,-0.57548,0.71752
MYC,-0.57565,0.71757
ZNF679,-0.57571,0.71759
ARFIP2,-0.57575,0.71761
HIST3H2A,-0.57625,0.71778
NANOS2,-0.57628,0.71779
LY6K,-0.57633,0.7178
CRYM,-0.57632,0.7178
C6orf99,-0.57638,0.71782
BPIFB4,-0.57642,0.71783
C12orf74,-0.57667,0.71792
AQP11,-0.57666,0.71792
TTLL1,-0.57677,0.71795
CAMSAP1,-0.57685,0.71798
AKR1A1,-0.57712,0.71807
CCR4,-0.57722,0.7181
GABRP,-0.57728,0.71812
CRNN,-0.57777,0.71829
CRELD2,-0.57836,0.71849
MTMR11,-0.57844,0.71851
CXCL2,-0.57846,0.71852
LCN8,-0.57872,0.71861
CCDC85B,-0.57875,0.71862
KRTAP9-8,-0.57878,0.71863
RPRM,-0.57898,0.7187
CMTM7,-0.57899,0.7187
RGS21,-0.57907,0.71873
SOCS6,-0.57916,0.71876
LEAP2,-0.57926,0.71879
PID1,-0.57933,0.71882
CD58,-0.57949,0.71887
GTF2A1,-0.57967,0.71893
NBEA,-0.57978,0.71897
KRTAP4-6,-0.57988,0.719
LILRB2,-0.58,0.71904
HRASLS5,-0.58001,0.71905
SOAT2,-0.58002,0.71905
TDRD7,-0.58006,0.71906
CLDND1,-0.58022,0.71912
PCBD1,-0.58026,0.71913
NDUFA2,-0.58036,0.71916
GLUL,-0.58042,0.71918
DOCK3,-0.58051,0.71922
DCAF5,-0.58092,0.71935
SH3BP5,-0.58098,0.71937
SYT2,-0.58104,0.71939
RASL11B,-0.58115,0.71943
KIF18B,-0.58123,0.71946
C19orf35,-0.58123,0.71946
ZDHHC13,-0.58123,0.71946
VPS39,-0.58148,0.71954
E2F3,-0.58147,0.71954
DDX41,-0.58147,0.71954
EFR3A,-0.58157,0.71957
TXNRD2,-0.58162,0.71959
CD14,-0.58224,0.7198
PET100,-0.58293,0.72003
EFNB3,-0.58303,0.72006
GIMD1,-0.58302,0.72006
TTC4,-0.58336,0.72017
CDC42BPG,-0.58339,0.72018
SMPD3,-0.58346,0.72021
EIF2B2,-0.58374,0.7203
PMVK,-0.58407,0.72041
TP53,-0.58405,0.72041
KCNQ5,-0.58451,0.72056
COBLL1,-0.58457,0.72058
STX17,-0.5847,0.72063
FAM83A,-0.58491,0.72069
CARD9,-0.58499,0.72072
FZD3,-0.5851,0.72076
ZP2,-0.58526,0.72081
ART3,-0.58542,0.72087
PSMD1,-0.58548,0.72089
DDHD2,-0.58574,0.72098
KRTAP7-1,-0.58636,0.72118
PRCC,-0.58641,0.7212
HOXA2,-0.58641,0.7212
GPT,-0.5865,0.72123
FGF3,-0.58651,0.72123
PSMB1,-0.58668,0.72129
ZNF778,-0.58676,0.72132
PCDHB7,-0.58695,0.72138
DYX1C1,-0.58732,0.7215
BDH1,-0.58759,0.7216
ISLR,-0.58798,0.72173
KRTAP2-3,-0.58798,0.72173
KRTAP4-7,-0.58798,0.72173
KRT3,-0.58809,0.72176
CLDN10,-0.58856,0.72192
CTDNEP1,-0.58897,0.72206
UROD,-0.5891,0.7221
CEACAM18,-0.5891,0.7221
GJA3,-0.5892,0.72214
HMHA1,-0.58934,0.72218
MRPS7,-0.58995,0.72239
DFFA,-0.58999,0.7224
LRRC27,-0.59065,0.72262
KRBOX1,-0.59086,0.72269
ZNF747,-0.59102,0.72275
CLMN,-0.59121,0.72281
OR5AC2,-0.59123,0.72282
RGS2,-0.59127,0.72283
TEX101,-0.59145,0.72289
ASB6,-0.59153,0.72292
ARL4A,-0.59168,0.72297
KLF7,-0.59182,0.72301
TMEM80,-0.59183,0.72302
PKD1L3,-0.59212,0.72312
PRDM12,-0.59225,0.72316
TNRC18,-0.59255,0.72326
U2AF1,-0.59267,0.7233
CRKL,-0.59271,0.72331
ZNF236,-0.59278,0.72334
RNF39,-0.59292,0.72338
TMEM213,-0.59292,0.72338
XCL1,-0.59295,0.72339
SNN,-0.59296,0.7234
AXL,-0.59301,0.72341
SLC35B1,-0.59315,0.72346
HIST2H4A,-0.59319,0.72347
KRTAP4-5,-0.59317,0.72347
NAA60,-0.59354,0.72359
ERH,-0.59375,0.72366
MCCD1,-0.59394,0.72372
LOC101928108,-0.59395,0.72373
TMEM248,-0.59405,0.72376
PILRA,-0.59418,0.72381
NCR1,-0.59453,0.72392
GALNTL5,-0.59477,0.724
C15orf32,-0.59485,0.72403
TIAL1,-0.5949,0.72404
FGD2,-0.59529,0.72418
GPR153,-0.59537,0.7242
HOXD11,-0.59592,0.72438
HPCAL4,-0.59614,0.72446
TBP,-0.59626,0.7245
PGA3,-0.59634,0.72453
ZNF664-FAM101A,-0.59637,0.72454
ISLR2,-0.59643,0.72456
EPHB1,-0.59648,0.72457
MCM6,-0.59676,0.72467
ZNF536,-0.59685,0.72469
PCDHB14,-0.59713,0.72479
USP44,-0.59741,0.72488
EFCAB3,-0.59772,0.72499
TNNI2,-0.59816,0.72513
OVCH1,-0.59815,0.72513
MAN1C1,-0.59817,0.72514
OR1G1,-0.5984,0.72521
ARHGAP39,-0.59873,0.72532
NTRK1,-0.59879,0.72534
KANSL1,-0.59889,0.72538
ZNF75A,-0.59923,0.72549
VPRBP,-0.59943,0.72556
DHFR,-0.59959,0.72561
MTUS1,-0.59963,0.72562
SAR1B,-0.59978,0.72567
TSFM,-0.59993,0.72572
RGS10,-0.60016,0.7258
TBC1D20,-0.6003,0.72585
PLOD1,-0.60036,0.72587
CPD,-0.6004,0.72588
SPRED2,-0.60053,0.72592
AKR1C4,-0.60054,0.72593
SMARCAD1,-0.60056,0.72593
HSPA6,-0.6008,0.72601
MIA3,-0.60159,0.72628
GJA1,-0.60178,0.72634
IL36RN,-0.60184,0.72636
SFT2D3,-0.60198,0.72641
DCAF6,-0.60202,0.72642
SNRPD3,-0.60219,0.72648
CDHR2,-0.60239,0.72654
IGDCC4,-0.60239,0.72654
PALM3,-0.60249,0.72658
KPNB1,-0.60254,0.72659
SHCBP1L,-0.60269,0.72664
LMNB2,-0.6027,0.72665
C8orf88,-0.6028,0.72668
KIAA0226,-0.60291,0.72672
FAM189B,-0.60406,0.7271
TUFM,-0.60412,0.72712
SPINT2,-0.60447,0.72723
VAT1L,-0.60448,0.72724
ARL14,-0.60453,0.72726
DAND5,-0.60458,0.72727
TTYH1,-0.60486,0.72736
CHORDC1,-0.6049,0.72738
C9orf114,-0.60493,0.72739
ATP2A1,-0.60497,0.7274
DOK3,-0.60529,0.72751
RPL26L1,-0.60551,0.72758
GPSM1,-0.60557,0.7276
THSD7B,-0.60586,0.7277
PLRG1,-0.60591,0.72771
RBM24,-0.60595,0.72773
HINT3,-0.60596,0.72773
IVNS1ABP,-0.60607,0.72776
NUTM1,-0.60611,0.72778
CARNS1,-0.60633,0.72785
SLFN13,-0.60653,0.72792
FAM19A3,-0.60682,0.72801
AKAP2,-0.6071,0.72811
SRSF11,-0.60729,0.72817
RAPGEF5,-0.60731,0.72818
ACP6,-0.60735,0.72819
DVL1,-0.60737,0.7282
PLIN2,-0.60803,0.72842
DCDC5,-0.60827,0.7285
CD81,-0.6083,0.72851
FYTTD1,-0.60842,0.72855
PCDHB16,-0.60842,0.72855
MGARP,-0.60851,0.72858
LPXN,-0.60859,0.7286
POMT2,-0.60865,0.72862
VASP,-0.60866,0.72863
MTHFD1L,-0.60886,0.72869
NMBR,-0.609,0.72874
ZBED8,-0.60904,0.72875
MIPOL1,-0.60908,0.72876
PTPN12,-0.60908,0.72877
TNFSF15,-0.60969,0.72897
ESRP1,-0.6098,0.729
MCTP1,-0.61009,0.7291
UGT1A3,-0.61008,0.7291
RANBP6,-0.6102,0.72913
HRCT1,-0.61026,0.72916
OR52A1,-0.61028,0.72916
FMNL3,-0.61087,0.72936
MCAM,-0.61132,0.72951
RILP,-0.61142,0.72954
FAM69C,-0.61151,0.72957
ACVR2B,-0.61161,0.7296
TAGLN2,-0.61171,0.72963
DNLZ,-0.61175,0.72965
HTR6,-0.61191,0.7297
FKBP15,-0.61195,0.72971
CPO,-0.61253,0.72991
GPR141,-0.61265,0.72995
GDAP1,-0.61324,0.73014
OR56B4,-0.61333,0.73017
ANKRD60,-0.61366,0.73028
B3GNT6,-0.61365,0.73028
RIMS4,-0.6137,0.73029
MCF2L2,-0.61379,0.73032
SSH2,-0.614,0.73039
TRERF1,-0.61451,0.73056
GSDMC,-0.61457,0.73058
URM1,-0.61491,0.73069
ELF3,-0.61538,0.73085
MPDU1,-0.61538,0.73085
RLN1,-0.61554,0.7309
EAPP,-0.61572,0.73096
CSRP2,-0.61587,0.73101
TMC1,-0.61593,0.73103
NEK7,-0.61598,0.73105
SLC5A1,-0.61614,0.7311
ACTR10,-0.61623,0.73113
ST18,-0.61632,0.73116
C5,-0.61644,0.7312
KRTAP9-1,-0.61651,0.73122
GNAS,-0.61695,0.73137
CCDC102B,-0.61702,0.73139
ESCO2,-0.61722,0.73145
ATE1,-0.61731,0.73148
C15orf41,-0.61732,0.73149
SDHD,-0.61732,0.73149
RTL1,-0.61742,0.73152
AJUBA,-0.61769,0.73161
AIFM3,-0.6179,0.73168
C1QTNF6,-0.61819,0.73178
ZPR1,-0.61821,0.73178
ENTHD1,-0.61858,0.7319
HSPB3,-0.61885,0.73199
C16orf82,-0.61893,0.73202
ABCB11,-0.61894,0.73202
ANPEP,-0.61896,0.73203
GCNT7,-0.61934,0.73215
HVCN1,-0.61961,0.73224
SLC31A2,-0.62007,0.73239
OR2T33,-0.62015,0.73242
RHEB,-0.62023,0.73245
TADA2B,-0.62032,0.73248
SF3A2,-0.6205,0.73254
SH2B1,-0.62054,0.73255
PGC,-0.62063,0.73258
CERK,-0.6208,0.73263
PRIMPOL,-0.62082,0.73264
NPTN,-0.62088,0.73266
ENPP2,-0.62144,0.73284
ZNF768,-0.62163,0.73291
FABP4,-0.62178,0.73296
NMU,-0.62198,0.73302
SMAD3,-0.62199,0.73303
ATG2B,-0.6222,0.7331
MPZL3,-0.62234,0.73314
CSAD,-0.62244,0.73317
CT62,-0.62262,0.73323
MFSD3,-0.62275,0.73328
MARCO,-0.62289,0.73332
GPR15,-0.62293,0.73333
CETN3,-0.62308,0.73338
DOCK9,-0.62347,0.73351
SSPN,-0.62378,0.73362
DPEP3,-0.62387,0.73364
MED10,-0.62429,0.73378
CGREF1,-0.62491,0.73398
C7orf77,-0.62489,0.73398
DRD5,-0.62496,0.734
LOC728763,-0.62536,0.73413
TRIM6-TRIM34,-0.62559,0.73421
ANAPC11,-0.62568,0.73424
ARHGDIA,-0.62568,0.73424
FAM161A,-0.62595,0.73433
KRTAP25-1,-0.6263,0.73444
MXRA8,-0.62691,0.73464
TRIM45,-0.62736,0.73479
DNAJC8,-0.62739,0.7348
NRGN,-0.62756,0.73485
C2,-0.62783,0.73494
PEX26,-0.62786,0.73495
LOC100506944,-0.62814,0.73504
GABRR3,-0.62835,0.73511
C14orf166,-0.62837,0.73512
ZNF460,-0.62837,0.73512
KNG1,-0.6286,0.7352
MTDH,-0.62867,0.73522
KRTAP4-3,-0.62874,0.73524
PKIB,-0.62926,0.73541
ROPN1L,-0.63018,0.73571
LIMS2,-0.63043,0.73579
HIGD1C,-0.63044,0.7358
SERPINB12,-0.63084,0.73593
UBE2L6,-0.63091,0.73595
PLEKHG3,-0.63095,0.73596
MRTO4,-0.63096,0.73597
IFT46,-0.63132,0.73609
XPO4,-0.63156,0.73616
PCDHB8,-0.63156,0.73616
TMEM258,-0.632,0.73631
IL36A,-0.63212,0.73634
PRSS50,-0.63236,0.73642
ZNF365,-0.6331,0.73666
GUSB,-0.63328,0.73672
FLNC,-0.63335,0.73675
NDUFA8,-0.63339,0.73676
PLA2G2E,-0.63342,0.73677
PTPN21,-0.63367,0.73685
AMIGO1,-0.63365,0.73685
DPH3P1,-0.63386,0.73691
HCN3,-0.63397,0.73695
IL17RA,-0.63417,0.73701
TTC36,-0.63427,0.73705
MFN1,-0.63449,0.73712
SNAPC3,-0.63462,0.73716
DOC2B,-0.63466,0.73717
HDC,-0.63489,0.73725
NEK5,-0.63494,0.73726
GLG1,-0.63535,0.7374
VSX2,-0.63538,0.73741
NXPE3,-0.63547,0.73744
TRABD,-0.63561,0.73748
BHLHA15,-0.63562,0.73749
TRIM11,-0.63572,0.73752
SMARCA4,-0.63577,0.73754
MRPL46,-0.63585,0.73756
TDGF1,-0.63588,0.73757
ATG101,-0.63595,0.7376
PGAP2,-0.63602,0.73762
PIH1D2,-0.63607,0.73764
AQP1,-0.63615,0.73766
SEC16A,-0.63619,0.73767
C19orf24,-0.6364,0.73774
FNDC4,-0.63649,0.73777
STIM2,-0.6366,0.73781
LCE1E,-0.63666,0.73783
FICD,-0.63721,0.73801
KLHL29,-0.63744,0.73808
CA7,-0.63771,0.73817
TSTD3,-0.63782,0.7382
SCAMP3,-0.63781,0.7382
NR1I2,-0.63781,0.7382
PFKFB2,-0.63811,0.7383
RNF31,-0.63911,0.73863
SLC17A3,-0.63914,0.73863
KIAA0100,-0.63971,0.73882
AAED1,-0.6399,0.73888
C7orf31,-0.63996,0.7389
SLC10A5,-0.63999,0.73891
HESX1,-0.64008,0.73894
PGPEP1L,-0.64024,0.73899
RINT1,-0.64026,0.739
PDP2,-0.64054,0.73909
KRTAP10-11,-0.64089,0.7392
FER,-0.64089,0.7392
C9orf66,-0.64088,0.7392
UBA52,-0.64092,0.73921
GOLGA8B,-0.64096,0.73923
PPP3CA,-0.64101,0.73924
MCM10,-0.64103,0.73925
TMEM91,-0.64102,0.73925
RAF1,-0.64146,0.73939
RFTN2,-0.64152,0.73941
TRIM51,-0.64172,0.73947
BCL2L10,-0.64175,0.73948
TSR3,-0.64184,0.73951
FAM117A,-0.64194,0.73954
ALG5,-0.64211,0.7396
ATPIF1,-0.64218,0.73962
PTGER1,-0.6422,0.73963
ADIRF,-0.64219,0.73963
PYGM,-0.64224,0.73964
FGFR1OP,-0.64229,0.73966
CDH13,-0.64235,0.73968
SGCZ,-0.64323,0.73996
RIMS2,-0.64323,0.73996
CDKL1,-0.64327,0.73998
SIGLECL1,-0.64357,0.74007
HOMER3,-0.64363,0.74009
LAMB4,-0.64446,0.74036
SNAP29,-0.64454,0.74039
WDR55,-0.64496,0.74052
TBC1D26,-0.64532,0.74064
SH3GLB2,-0.64541,0.74067
THBS2,-0.64545,0.74068
NAA15,-0.64552,0.7407
LRRC49,-0.6457,0.74076
SEPT8,-0.64582,0.7408
HHLA3,-0.64644,0.741
CHGA,-0.6465,0.74102
SCUBE1,-0.64698,0.74118
P2RX1,-0.64699,0.74118
MRPS22,-0.64705,0.7412
NMUR2,-0.64708,0.74121
C6orf48,-0.64712,0.74122
HSPA1L,-0.64712,0.74122
RPL35,-0.64723,0.74126
ZIC5,-0.64726,0.74127
CYP8B1,-0.64778,0.74144
PPP2R2C,-0.64806,0.74153
GOLPH3L,-0.64833,0.74162
NUDT4,-0.64872,0.74174
DNAH3,-0.64928,0.74192
GARNL3,-0.64929,0.74192
FAM169A,-0.64955,0.74201
SLC12A6,-0.64954,0.74201
OR5B21,-0.64994,0.74213
SLC9B2,-0.64993,0.74213
SPRYD4,-0.65002,0.74216
GSK3A,-0.6502,0.74222
SLC44A5,-0.65031,0.74225
MINOS1,-0.65036,0.74227
