symbol,ZSTAT,P
PHOSPHO2-KLHL23,-0.55727,0.71133
CEACAM20,-0.55735,0.71135
CRYAA,-0.5575,0.71141
SNRPD2,-0.5575,0.71141
GAD1,-0.55769,0.71147
CASP5,-0.55768,0.71147
FMNL3,-0.55777,0.7115
UBE3A,-0.55811,0.71161
AMFR,-0.55829,0.71168
CELSR1,-0.55845,0.71173
COL26A1,-0.55857,0.71177
PACSIN3,-0.55859,0.71178
STX6,-0.55876,0.71184
KRTAP15-1,-0.55883,0.71186
KRTAP13-4,-0.55884,0.71186
DERA,-0.55889,0.71188
SLC24A5,-0.55894,0.7119
EXOSC1,-0.55926,0.71201
TCTE3,-0.55935,0.71204
METTL12,-0.55948,0.71208
CAP2,-0.55977,0.71218
GALR3,-0.55987,0.71222
PRKAR2A,-0.56031,0.71236
LOC100129307,-0.56049,0.71243
GBA3,-0.56058,0.71246
SUPT16H,-0.56084,0.71255
TRA,-0.56088,0.71256
KDM4A,-0.56127,0.71269
CYP2A6,-0.56136,0.71273
NLRX1,-0.56143,0.71275
SP8,-0.56193,0.71292
TOPAZ1,-0.56208,0.71297
CCDC82,-0.56208,0.71297
MSANTD4,-0.56302,0.71329
SWSAP1,-0.56309,0.71331
KTN1,-0.56314,0.71333
CDK14,-0.56378,0.71355
LOC728392,-0.56388,0.71358
OR2B11,-0.56393,0.7136
MYOM2,-0.56425,0.71371
ATP5I,-0.56431,0.71373
HIST1H2AM,-0.56445,0.71377
ZC3H11A,-0.56444,0.71377
NLRP4,-0.56448,0.71379
C9orf170,-0.5645,0.71379
KRT86,-0.56465,0.71384
METTL17,-0.56473,0.71387
KISS1,-0.56489,0.71393
MFI2,-0.56491,0.71393
GCDH,-0.56493,0.71394
IGSF8,-0.56499,0.71396
GPX7,-0.56516,0.71402
LAMC2,-0.5653,0.71407
PTPDC1,-0.56533,0.71408
POLDIP3,-0.56552,0.71414
PLEKHM1,-0.56564,0.71418
GALM,-0.56573,0.71421
RPTOR,-0.56578,0.71423
GAS1,-0.56582,0.71424
PAQR7,-0.56594,0.71428
IP6K1,-0.56602,0.71431
LRRC7,-0.56632,0.71441
LRP4,-0.56635,0.71442
CLRN1,-0.56667,0.71453
FEZF2,-0.56674,0.71456
MRPL50,-0.56684,0.71459
CYP2C19,-0.56688,0.7146
LYRM5,-0.56702,0.71465
OR4L1,-0.56709,0.71467
C4orf47,-0.56708,0.71467
HDAC10,-0.56712,0.71468
FDCSP,-0.56723,0.71472
C16orf96,-0.56725,0.71473
ZNF441,-0.56785,0.71493
CD4,-0.56785,0.71493
ATP11AUN,-0.56794,0.71496
ATXN7,-0.56799,0.71498
LTC4S,-0.56808,0.71501
BNIP3,-0.56808,0.71501
SEPHS1,-0.56824,0.71506
CD36,-0.56822,0.71506
HMG20B,-0.56825,0.71507
ATP8B1,-0.56855,0.71517
NOP58,-0.56855,0.71517
PRKCA,-0.56866,0.71521
PRSS48,-0.56899,0.71532
SLC35F1,-0.56939,0.71545
RSPO3,-0.5694,0.71546
STK25,-0.56988,0.71562
RPL3,-0.56997,0.71565
FRS2,-0.57004,0.71567
RWDD2B,-0.57009,0.71569
CHIT1,-0.57055,0.71585
NT5C,-0.5706,0.71586
PAQR6,-0.57064,0.71588
PCDHB1,-0.57102,0.71601
IMPA1,-0.57117,0.71606
INTS7,-0.57122,0.71607
ATP1B3,-0.57138,0.71613
NKIRAS2,-0.57139,0.71613
NMBR,-0.57179,0.71627
PHF2,-0.57196,0.71632
OXER1,-0.57209,0.71637
USP16,-0.57212,0.71638
FAM107A,-0.57213,0.71638
MS4A10,-0.57214,0.71639
KRTAP2-2,-0.57227,0.71643
TOMM34,-0.57266,0.71656
EGR3,-0.57297,0.71667
KPRP,-0.57322,0.71675
AEBP1,-0.57391,0.71698
CBX5,-0.57414,0.71706
FAM76A,-0.57425,0.7171
RAB27B,-0.57426,0.7171
ADGRG3,-0.57438,0.71714
RASD1,-0.57448,0.71718
TMTC3,-0.57463,0.71723
ASIC4,-0.57476,0.71727
COL17A1,-0.57518,0.71742
SLC6A11,-0.57549,0.71752
SET,-0.57556,0.71754
LRP2BP,-0.57565,0.71757
FAM129C,-0.57602,0.7177
SLC9A9,-0.5762,0.71776
BMPR2,-0.57668,0.71792
CYP7B1,-0.57674,0.71794
PRDX2,-0.5768,0.71796
SLAIN1,-0.57693,0.71801
FAR1,-0.57701,0.71804
C9orf131,-0.57713,0.71807
CPM,-0.57729,0.71813
LIMA1,-0.57758,0.71823
RBM24,-0.5777,0.71827
C8orf86,-0.57781,0.7183
NCF2,-0.57781,0.7183
ANP32E,-0.57827,0.71846
FAM111B,-0.57832,0.71847
UGT3A2,-0.57857,0.71856
CEP78,-0.57873,0.71861
CCDC171,-0.57896,0.71869
NUDCD2,-0.57905,0.71872
OR4K13,-0.57909,0.71874
NUP43,-0.57913,0.71875
MAP3K7,-0.57935,0.71882
VCAN,-0.57942,0.71885
SALL4,-0.57954,0.71889
LRFN5,-0.57961,0.71891
C1QTNF6,-0.58018,0.7191
KATNA1,-0.58033,0.71915
PHF11,-0.58033,0.71915
TMCO5A,-0.58031,0.71915
SRGN,-0.58064,0.71926
PAAF1,-0.58074,0.71929
ANKRD34C,-0.58083,0.71932
LRRC47,-0.58107,0.7194
LOC101928344,-0.58126,0.71947
DPYSL5,-0.58151,0.71955
LRGUK,-0.58161,0.71958
SDHB,-0.58193,0.71969
CSGALNACT1,-0.58194,0.7197
ADAM11,-0.58213,0.71976
MGME1,-0.5831,0.72009
HFE2,-0.58348,0.72022
TCTEX1D4,-0.58374,0.7203
LPPR5,-0.58395,0.72037
SYT2,-0.58404,0.7204
GLOD4,-0.5844,0.72052
DMPK,-0.5844,0.72052
ACVR1C,-0.58446,0.72055
ATP5SL,-0.585,0.72072
HIST1H3J,-0.5851,0.72076
PRUNE2,-0.5852,0.72079
GANAB,-0.58549,0.72089
MAPRE2,-0.58569,0.72096
SLC35A4,-0.58593,0.72104
ATP5J,-0.58599,0.72106
LYPD1,-0.58621,0.72113
ICAM4,-0.58626,0.72115
ASAP2,-0.58651,0.72123
OR4D9,-0.58669,0.72129
TNNT2,-0.58684,0.72134
TXNRD3,-0.58695,0.72138
MTCH2,-0.58702,0.72141
OR51L1,-0.58723,0.72147
NSMCE2,-0.58737,0.72152
TPBG,-0.58751,0.72157
DIDO1,-0.5876,0.7216
ISX,-0.58798,0.72173
TNFRSF10B,-0.58842,0.72187
RAET1L,-0.58904,0.72208
MAEA,-0.58909,0.7221
MT1HL1,-0.58929,0.72217
TMEM51,-0.58954,0.72225
PEBP4,-0.58961,0.72227
PPAN-P2RY11,-0.58967,0.72229
CHFR,-0.58987,0.72236
OXNAD1,-0.59004,0.72242
DHX35,-0.59017,0.72246
STMN4,-0.59021,0.72247
USP15,-0.59032,0.72251
MDM1,-0.59037,0.72253
FBN2,-0.59037,0.72253
S100A7L2,-0.59051,0.72257
GPR153,-0.59079,0.72267
SIRT6,-0.59094,0.72272
FNBP1L,-0.59109,0.72277
FAM65A,-0.59167,0.72297
SAMD4B,-0.59212,0.72311
TMEM244,-0.59237,0.7232
ARAP2,-0.59266,0.7233
MRRF,-0.59329,0.72351
C22orf46,-0.59353,0.72359
LOC101929060,-0.5937,0.72364
XKR5,-0.59377,0.72367
OR2A4,-0.5939,0.72371
PRSS58,-0.59408,0.72377
SRRD,-0.59412,0.72378
MFSD7,-0.59414,0.72379
CCDC124,-0.59426,0.72383
DTL,-0.59441,0.72388
PRG3,-0.59457,0.72394
IGSF6,-0.59458,0.72394
THOC7,-0.5946,0.72394
SLAMF9,-0.59469,0.72397
PRDM11,-0.59469,0.72398
NEURL1B,-0.59477,0.724
DUSP11,-0.59488,0.72404
HLF,-0.59493,0.72405
BRIP1,-0.5949,0.72405
DLX5,-0.59506,0.7241
CEPT1,-0.59512,0.72412
STAMBP,-0.59545,0.72423
HDAC4,-0.59548,0.72424
SNX18,-0.59551,0.72425
PLCH2,-0.59563,0.72429
TRMT6,-0.59572,0.72432
TOR1AIP2,-0.59608,0.72444
GZMM,-0.59622,0.72449
AXL,-0.59637,0.72454
MOCOS,-0.59658,0.72461
SLC25A16,-0.59662,0.72462
AP1M1,-0.59679,0.72468
NTM,-0.5972,0.72481
ZNF778,-0.59734,0.72486
BTBD2,-0.5974,0.72488
SPRR3,-0.59755,0.72493
MOXD1,-0.59766,0.72497
DEFB113,-0.5977,0.72498
C11orf40,-0.5981,0.72511
NR1I2,-0.59815,0.72513
G3BP2,-0.59823,0.72516
GEMIN4,-0.59831,0.72518
ERMARD,-0.59832,0.72519
C2CD2,-0.59846,0.72523
GUCY1A2,-0.59858,0.72527
MYOZ1,-0.59874,0.72533
ANTXRL,-0.59884,0.72536
GALK1,-0.59896,0.7254
HEATR5A,-0.5991,0.72545
CYP3A43,-0.59916,0.72547
GIMAP2,-0.59938,0.72554
OXLD1,-0.59978,0.72567
NUDT4,-0.59991,0.72572
YEATS4,-0.59999,0.72574
SOHLH1,-0.60009,0.72578
ZNF596,-0.60033,0.72586
NTN3,-0.60064,0.72596
CEP68,-0.60095,0.72606
CYP3A7,-0.6011,0.72611
GNG2,-0.60156,0.72627
ZSCAN25,-0.60181,0.72635
IDE,-0.60205,0.72643
OR7G3,-0.6021,0.72645
RPL4,-0.6023,0.72651
TTC23,-0.60254,0.72659
MAPKAP1,-0.60253,0.72659
ANKRD55,-0.6027,0.72665
WDPCP,-0.6028,0.72668
AMPH,-0.60296,0.72673
MMP19,-0.60302,0.72675
MPLKIP,-0.60311,0.72678
LATS1,-0.60327,0.72684
ABTB2,-0.60347,0.7269
CHAC1,-0.604,0.72708
KDM7A,-0.6045,0.72724
MAT2B,-0.60458,0.72727
OGFRL1,-0.60463,0.72729
ATXN7L3B,-0.60496,0.7274
CACNG6,-0.60503,0.72742
LYG2,-0.60518,0.72747
TMEM86B,-0.60534,0.72752
MRPS9,-0.60535,0.72753
SLC25A25,-0.60556,0.7276
UTP14C,-0.60609,0.72777
TBX5,-0.60647,0.7279
IMP3,-0.60688,0.72803
PARP14,-0.60698,0.72807
OR51Q1,-0.60701,0.72808
ITGA4,-0.60715,0.72812
GGTLC1,-0.60722,0.72815
UTP18,-0.60727,0.72816
RLBP1,-0.60731,0.72818
RIT1,-0.60754,0.72826
ZNF334,-0.60759,0.72827
NELL2,-0.60762,0.72828
RAB11B,-0.60774,0.72832
CYP2A7,-0.6082,0.72847
ADRA1B,-0.60837,0.72853
TAF8,-0.60846,0.72856
CAND1,-0.60855,0.72859
ZNF385D,-0.6086,0.72861
UCHL3,-0.60922,0.72881
C8A,-0.60953,0.72891
CD72,-0.60975,0.72899
MYZAP,-0.60987,0.72903
COL4A4,-0.61009,0.7291
PPP6R3,-0.61009,0.7291
FSCN1,-0.61023,0.72914
TUSC5,-0.61025,0.72915
MRGPRX4,-0.61055,0.72925
KLF1,-0.61055,0.72925
VCP,-0.61061,0.72927
DHX40,-0.61065,0.72929
RPS27L,-0.61077,0.72932
BSG,-0.61078,0.72933
MYO15A,-0.61098,0.7294
RASSF8,-0.61105,0.72942
C1orf185,-0.6111,0.72943
FAM71D,-0.61117,0.72946
PRKD2,-0.61132,0.72951
AP2B1,-0.61149,0.72956
ZNF823,-0.61191,0.7297
KLHL31,-0.61208,0.72976
CMC1,-0.61239,0.72986
ZNF564,-0.6125,0.7299
FAM109B,-0.61257,0.72992
MKI67,-0.61268,0.72996
BTN1A1,-0.613,0.73006
TTC4,-0.61305,0.73008
OSGIN1,-0.61315,0.73011
RDX,-0.61327,0.73015
SPPL2C,-0.61348,0.73022
WDR27,-0.61389,0.73036
LY75-CD302,-0.61391,0.73036
PCYOX1,-0.61409,0.73042
GIPR,-0.6141,0.73043
PRM1,-0.61413,0.73043
RIMS2,-0.61431,0.73049
OR10G9,-0.61442,0.73053
SV2A,-0.61525,0.7308
CT62,-0.61538,0.73085
SLCO2B1,-0.61551,0.73089
CARD6,-0.61564,0.73093
PTPRA,-0.61565,0.73094
TMEM98,-0.61569,0.73095
ZNF586,-0.61584,0.731
PARK7,-0.61594,0.73103
DNAJB6,-0.61598,0.73105
C1orf111,-0.61607,0.73107
GJB5,-0.61621,0.73112
COLEC11,-0.6166,0.73125
TOB2,-0.6167,0.73129
LYPLA2,-0.61701,0.73139
PRPSAP1,-0.61713,0.73143
CDH13,-0.6173,0.73148
TGM5,-0.6177,0.73161
SPATA3,-0.61797,0.7317
RASA3,-0.61796,0.7317
ETFB,-0.61802,0.73172
C1orf53,-0.61804,0.73173
POLR3H,-0.61828,0.7318
TM9SF3,-0.61827,0.7318
EIF2AK2,-0.61831,0.73182
LHPP,-0.61838,0.73184
PLB1,-0.61845,0.73186
HBP1,-0.61864,0.73192
TSPO,-0.61925,0.73212
SZRD1,-0.61928,0.73214
TMEM210,-0.61938,0.73217
OOSP2,-0.61942,0.73218
OPRL1,-0.61944,0.73219
PIAS4,-0.61947,0.7322
OR56A4,-0.61954,0.73222
G3BP1,-0.61968,0.73227
GML,-0.61971,0.73228
NDUFAF1,-0.61989,0.73233
RAX,-0.61999,0.73237
CYB561,-0.62023,0.73245
EXOSC4,-0.62026,0.73246
CADPS,-0.62032,0.73248
C15orf59,-0.62033,0.73248
PPIL3,-0.62043,0.73251
ERRFI1,-0.62061,0.73257
CHD7,-0.62063,0.73258
ASF1A,-0.62067,0.73259
PCCB,-0.62071,0.7326
MAP3K4,-0.62103,0.73271
MOB1A,-0.62119,0.73276
ADAMTS8,-0.62131,0.7328
RGS22,-0.62137,0.73282
LOC101059914,-0.62139,0.73283
CTSG,-0.62166,0.73292
CCDC28A,-0.62227,0.73312
CCNF,-0.62241,0.73316
SSTR1,-0.62255,0.73321
ASIC1,-0.62257,0.73322
BPTF,-0.62278,0.73328
CRCP,-0.62286,0.73331
CDC42SE2,-0.62355,0.73354
NRXN1,-0.62369,0.73358
KIAA1755,-0.62377,0.73361
ZCCHC24,-0.62389,0.73365
ADCY5,-0.62439,0.73381
SMIM1,-0.62439,0.73381
IL7R,-0.62436,0.73381
HAPLN1,-0.62466,0.7339
ADCK5,-0.62467,0.73391
ZNF484,-0.62485,0.73397
FCGBP,-0.62497,0.734
FCER1G,-0.62498,0.73401
OR51D1,-0.62501,0.73402
NOD1,-0.62533,0.73412
CHPF,-0.62554,0.73419
RGS19,-0.62573,0.73425
NDN,-0.62584,0.73429
FOS,-0.62586,0.7343
GP6,-0.62589,0.73431
COMMD1,-0.62601,0.73435
M1AP,-0.62616,0.73439
ELK4,-0.6263,0.73444
WDR75,-0.62652,0.73451
CHRNA2,-0.62664,0.73455
KRT3,-0.62681,0.73461
GTF2H3,-0.62742,0.73481
ZNF124,-0.62747,0.73483
MAP3K6,-0.62753,0.73484
DAB2,-0.62821,0.73507
NNAT,-0.62833,0.73511
OSR2,-0.62876,0.73525
GAB2,-0.62904,0.73534
CYTH1,-0.62918,0.73538
NFYA,-0.62921,0.73539
PMPCA,-0.62943,0.73547
TNPO1,-0.62946,0.73548
IL4R,-0.6297,0.73555
PRKACA,-0.63007,0.73568
TMEM63C,-0.63027,0.73574
SPP2,-0.63037,0.73578
ANXA4,-0.63065,0.73587
DES,-0.6309,0.73595
KRTAP21-2,-0.6312,0.73605
ST8SIA6,-0.63121,0.73605
HPN,-0.63125,0.73606
TPRG1,-0.6315,0.73614
ZNF512,-0.63167,0.7362
GRHPR,-0.6317,0.73621
PNKP,-0.63221,0.73637
LZTFL1,-0.63222,0.73638
PPP1R36,-0.63224,0.73638
RFWD3,-0.63231,0.73641
GDNF-AS1,-0.63264,0.73651
MTNR1B,-0.63285,0.73658
ZDHHC2,-0.63339,0.73676
OR2T8,-0.63347,0.73679
BBS9,-0.6335,0.7368
C10orf111,-0.6336,0.73683
SIX5,-0.6336,0.73683
STOM,-0.63408,0.73698
PAX5,-0.63408,0.73699
C1orf210,-0.63412,0.737
OR5A2,-0.63455,0.73714
TMEM207,-0.63457,0.73714
RAMP1,-0.63475,0.7372
FAM222A,-0.63495,0.73727
HMGA1,-0.63497,0.73728
PIWIL1,-0.63505,0.7373
RTN4R,-0.63555,0.73746
KCNIP1,-0.63584,0.73756
FAM3D,-0.63592,0.73759
SERPINB7,-0.63595,0.7376
ADO,-0.636,0.73761
SLCO3A1,-0.636,0.73761
CRYGD,-0.63642,0.73775
GFRA1,-0.63644,0.73776
ZWINT,-0.6368,0.73787
CHD9,-0.63721,0.73801
FAM212A,-0.63727,0.73803
SYNDIG1L,-0.63818,0.73832
C2CD3,-0.6382,0.73833
SEZ6,-0.63836,0.73838
RSG1,-0.63835,0.73838
PIGT,-0.63835,0.73838
SYNJ1,-0.63849,0.73842
TMX4,-0.63857,0.73845
GPHN,-0.63862,0.73847
CENPP,-0.63892,0.73856
SH2D1B,-0.63908,0.73861
KLHL25,-0.63939,0.73871
IPO5,-0.63968,0.73881
PLD1,-0.6397,0.73881
C1QTNF4,-0.6398,0.73885
LOC100652833,-0.63993,0.73889
AGPAT4,-0.64019,0.73898
ZC3H10,-0.64029,0.73901
TMPRSS11A,-0.64032,0.73902
RAB20,-0.64032,0.73902
PARVA,-0.64036,0.73903
SFTPA1,-0.64065,0.73912
FXYD6-FXYD2,-0.64078,0.73917
PAM,-0.6408,0.73918
C5orf49,-0.64082,0.73918
CST3,-0.64103,0.73925
HIST1H4A,-0.64138,0.73936
ENY2,-0.64193,0.73954
HMGCLL1,-0.64209,0.73959
NR2E3,-0.64243,0.7397
LRRC49,-0.64256,0.73975
ZNF551,-0.64294,0.73987
SLC4A4,-0.64338,0.74001
CD70,-0.64359,0.74008
C1orf123,-0.64367,0.7401
POLD3,-0.64376,0.74013
TRIM60,-0.64375,0.74013
SPATA6,-0.64385,0.74016
HMX2,-0.64395,0.7402
MAN1C1,-0.64401,0.74021
INSL5,-0.64429,0.74031
TMEM182,-0.6445,0.74038
FAM8A1,-0.64454,0.74039
UBA7,-0.64455,0.74039
PRR23C,-0.64468,0.74043
JADE2,-0.64489,0.7405
SPTB,-0.64491,0.74051
XKR9,-0.64493,0.74051
OXTR,-0.64497,0.74053
FXYD3,-0.64502,0.74054
LOC646588,-0.64506,0.74056
CYP26B1,-0.64524,0.74062
SLC23A2,-0.6453,0.74064
RNF214,-0.64539,0.74066
PDIA5,-0.64558,0.74072
SLC19A3,-0.64556,0.74072
TNFSF14,-0.6457,0.74076
ZSCAN9,-0.64582,0.7408
NMUR2,-0.6459,0.74083
BTBD7,-0.64611,0.7409
REL,-0.64645,0.74101
C2orf50,-0.64655,0.74104
BIK,-0.64658,0.74105
ANKRD37,-0.64684,0.74113
TESPA1,-0.64699,0.74118
RPAP1,-0.647,0.74118
FAM189A1,-0.64708,0.74121
EID1,-0.64711,0.74122
AOC1,-0.64747,0.74133
TMEM230,-0.64761,0.74138
NIF3L1,-0.64765,0.74139
TFF3,-0.64769,0.74141
GAN,-0.64839,0.74163
ASAP1,-0.64859,0.7417
RNF122,-0.64865,0.74172
FTMT,-0.64888,0.74179
CAV2,-0.64898,0.74182
SLC5A5,-0.64895,0.74182
ARHGAP5,-0.64899,0.74183
ADCK1,-0.64927,0.74192
PLEKHG4,-0.64956,0.74201
PVRL2,-0.64989,0.74212
HIST1H3A,-0.64996,0.74214
PLAC9,-0.64996,0.74214
QPCT,-0.65001,0.74216
CYB5B,-0.65031,0.74225
TSEN2,-0.65063,0.74236
GALNT14,-0.65091,0.74245
YIPF7,-0.65093,0.74245
FAM163A,-0.65101,0.74248
KMT2A,-0.6513,0.74257
INHA,-0.65145,0.74262
TSPAN2,-0.65202,0.7428
C17orf85,-0.65202,0.74281
RNASE11,-0.65208,0.74283
PYCR2,-0.65229,0.74289
OR5H1,-0.65234,0.74291
TBKBP1,-0.65245,0.74294
ZC3H7B,-0.6525,0.74296
IRF6,-0.65259,0.74299
OR2M3,-0.65261,0.74299
PITHD1,-0.65258,0.74299
OR5K2,-0.65285,0.74307
CAMTA1,-0.65287,0.74308
ZNF492,-0.65292,0.7431
PTPRN,-0.65349,0.74328
OR1I1,-0.65383,0.74339
LMO7DN,-0.65409,0.74347
ERVMER34-1,-0.65425,0.74353
HPS4,-0.65432,0.74355
MISP,-0.65436,0.74356
UFSP2,-0.65439,0.74357
TYROBP,-0.65448,0.7436
RPL41,-0.65455,0.74362
RHCG,-0.65462,0.74365
PURG,-0.65474,0.74368
ZNF679,-0.65496,0.74375
RNF25,-0.65527,0.74385
ABHD17B,-0.65566,0.74398
C4orf29,-0.65577,0.74401
IFIT1B,-0.6558,0.74402
TSKS,-0.65589,0.74405
CCDC88A,-0.65617,0.74414
VSTM5,-0.65627,0.74417
LGR6,-0.65681,0.74435
GRIK1,-0.6569,0.74438
MOCS3,-0.65706,0.74443
COMT,-0.65714,0.74446
CMYA5,-0.65719,0.74447
PRSS45,-0.65724,0.74449
FXYD7,-0.65732,0.74451
MPC2,-0.65737,0.74453
APOL4,-0.65749,0.74457
ARHGAP11B,-0.65755,0.74459
LOC101927579,-0.65755,0.74459
CCDC167,-0.65768,0.74463
GUCA2B,-0.65773,0.74465
USP3,-0.65822,0.7448
CYP24A1,-0.65842,0.74487
C5orf38,-0.65852,0.7449
ABCA6,-0.65856,0.74491
ELOVL1,-0.65879,0.74499
TMED7,-0.65898,0.74505
PIGB,-0.659,0.74505
SGCE,-0.65905,0.74507
LOC101927260,-0.65912,0.74509
FOXI3,-0.65916,0.7451
PFDN4,-0.65972,0.74528
MNS1,-0.65975,0.74529
KIAA1211L,-0.65984,0.74532
SMIM23,-0.65987,0.74533
DLG5,-0.65986,0.74533
CIB3,-0.65993,0.74535
PPM1H,-0.66004,0.74538
OR52E2,-0.66019,0.74543
ZNF425,-0.66032,0.74548
FGFR2,-0.66036,0.74549
C14orf1,-0.66036,0.74549
FAM32A,-0.66042,0.74551
SLC25A15,-0.6605,0.74553
SNAPC4,-0.66069,0.74559
TRIM49B,-0.66123,0.74577
GTSF1L,-0.66122,0.74577
KRTAP4-7,-0.66163,0.74589
KRTAP2-3,-0.66163,0.74589
PSMA7,-0.66246,0.74616
ELOVL4,-0.66252,0.74618
ENDOV,-0.66276,0.74626
CLK1,-0.66285,0.74629
SEL1L3,-0.66286,0.74629
RXFP4,-0.66317,0.74639
LRRC10B,-0.66341,0.74647
ENTHD2,-0.66381,0.74659
DENND4A,-0.66416,0.74671
FES,-0.66431,0.74675
MAPK3,-0.66456,0.74683
SLC7A11,-0.6646,0.74685
RD3L,-0.6647,0.74688
FBL,-0.66497,0.74696
ZNF649,-0.66501,0.74698
PHOX2B,-0.66547,0.74712
TMEM255B,-0.66557,0.74716
CRYGN,-0.66572,0.7472
NPR3,-0.66577,0.74722
CLHC1,-0.6658,0.74723
CRYBA2,-0.66587,0.74725
ZZZ3,-0.66599,0.74729
FBXL17,-0.66617,0.74735
PSAP,-0.66627,0.74738
WAC,-0.66632,0.7474
TMEM26,-0.66648,0.74745
NCOA4,-0.6665,0.74745
FBXL6,-0.66653,0.74746
CA14,-0.66689,0.74758
C14orf132,-0.66703,0.74762
TJP2,-0.66728,0.7477
SMDT1,-0.66736,0.74773
ATG4D,-0.66758,0.7478
USP35,-0.66757,0.7478
TTC14,-0.66799,0.74793
ZNF285,-0.66828,0.74802
CYP2F1,-0.66846,0.74808
OR5H14,-0.66859,0.74812
CEMIP,-0.66891,0.74822
CASP14,-0.66896,0.74824
SNRK,-0.66899,0.74825
TP53BP2,-0.66922,0.74832
MANBA,-0.6692,0.74832
DNM1L,-0.66923,0.74833
ZNF805,-0.66956,0.74843
RPUSD1,-0.66972,0.74848
C11orf94,-0.66978,0.7485
C17orf112,-0.66981,0.74851
TPRKB,-0.66999,0.74857
RNASE10,-0.67003,0.74858
DEFB119,-0.67005,0.74859
PGM2L1,-0.67006,0.74859
DHX9,-0.67015,0.74862
NUP85,-0.67015,0.74862
RTP3,-0.67019,0.74863
TRPC1,-0.67018,0.74863
C5orf64,-0.67037,0.74869
ZNF169,-0.67055,0.74874
SERINC1,-0.6706,0.74876
SLC25A29,-0.6708,0.74883
GPR183,-0.67104,0.7489
TRMT2A,-0.67111,0.74892
ERICH6B,-0.67148,0.74904
CNOT3,-0.67162,0.74909
ZPBP,-0.67174,0.74913
TET1,-0.67213,0.74925
USP18,-0.67212,0.74925
TP53TG5,-0.67252,0.74937
SEMG1,-0.6726,0.7494
C20orf195,-0.67274,0.74944
CDH22,-0.67283,0.74947
FBXO42,-0.67309,0.74956
CCDC144A,-0.67319,0.74959
OR5A1,-0.6734,0.74965
S100A9,-0.6735,0.74969
XCL1,-0.67373,0.74976
TIA1,-0.67411,0.74988
PLEKHF2,-0.67445,0.74999
LOC100652758,-0.67463,0.75004
LIPC,-0.67465,0.75005
SUB1,-0.67517,0.75022
PLCB4,-0.67589,0.75045
NRDE2,-0.67602,0.75049
LRRTM2,-0.67622,0.75055
HHEX,-0.67636,0.75059
CRHR1,-0.67699,0.75079
MS4A5,-0.67709,0.75082
NMT2,-0.67716,0.75085
RGS7BP,-0.67746,0.75094
FRG2B,-0.67755,0.75097
PRDM7,-0.67761,0.75099
LAD1,-0.67769,0.75102
PRB2,-0.67786,0.75107
AP5M1,-0.67794,0.7511
CTRC,-0.67811,0.75115
LRP8,-0.67816,0.75117
CXCL6,-0.6782,0.75118
MMAA,-0.67821,0.75118
NLRP13,-0.67828,0.7512
PTGR2,-0.67833,0.75122
NUCB2,-0.67838,0.75124
ETV5,-0.6785,0.75127
FLT3LG,-0.67878,0.75136
PEX16,-0.67899,0.75143
MIPEP,-0.67903,0.75144
SLC22A31,-0.67956,0.75161
PRPF3,-0.67965,0.75164
ZNF512B,-0.67981,0.75169
MDGA2,-0.67987,0.75171
NBPF7,-0.67988,0.75171
SH3BGRL3,-0.68011,0.75178
RPS26,-0.68017,0.7518
KIAA1045,-0.68031,0.75185
CCDC107,-0.68058,0.75193
GOLGA6L2,-0.68089,0.75203
OLIG2,-0.68092,0.75204
GTF2IRD1,-0.68121,0.75213
SERPINB6,-0.68161,0.75226
PLEK,-0.68173,0.75229
LNP1,-0.68171,0.75229
NOSIP,-0.68191,0.75235
COL7A1,-0.68195,0.75236
LOC400499,-0.68198,0.75237
UCKL1,-0.68216,0.75243
CDHR3,-0.68249,0.75254
FAF2,-0.68277,0.75262
HDAC5,-0.68285,0.75265
HOXB13,-0.68285,0.75265
LOC645177,-0.68328,0.75279
MCM6,-0.6833,0.75279
CYP3A7-CYP3A51P,-0.68338,0.75282
FAM83G,-0.68358,0.75288
NEUROD4,-0.68369,0.75291
ZNF234,-0.68374,0.75293
NAA20,-0.68376,0.75294
ATP13A4,-0.68404,0.75302
TMEM55B,-0.68436,0.75312
GATA2,-0.68452,0.75318
ZNF716,-0.68454,0.75318
DEFB118,-0.68461,0.75321
CSF2,-0.68469,0.75323
CNOT11,-0.68473,0.75324
KCNK16,-0.68506,0.75335
GLG1,-0.68529,0.75342
ERCC1,-0.68532,0.75343
TRAF2,-0.68537,0.75345
XCL2,-0.68576,0.75357
OR4K14,-0.68601,0.75365
TRNAU1AP,-0.68617,0.7537
MARVELD1,-0.68632,0.75375
SEMA4B,-0.68672,0.75387
CCK,-0.68683,0.7539
GEMIN7,-0.68692,0.75393
RNF183,-0.68692,0.75393
TMEM132E,-0.68723,0.75403
DDX39A,-0.68742,0.75409
GOLGA1,-0.68789,0.75424
RAB6C,-0.68813,0.75432
GNPTAB,-0.68864,0.75447
APOA5,-0.68906,0.75461
TIE1,-0.68912,0.75463
MAPK8IP3,-0.6897,0.75481
MROH1,-0.68984,0.75485
MS4A15,-0.68987,0.75486
FAM218A,-0.68998,0.7549
ADAMTS4,-0.69011,0.75494
EGLN2,-0.69039,0.75502
ZNF786,-0.69057,0.75508
LOC101927254,-0.69093,0.75519
KHDC1,-0.69108,0.75524
NLRP6,-0.69154,0.75539
ZNF670,-0.69167,0.75543
